id,棟別,樓層,站點,搬運超過未啟動時間,搬運未啟動台數,搬運輸出內文,烘烤超時,烘烤超時台數,烘烤超時內文,created_at
78942,K11,5F,3390,40分鐘,4,3390-405: 54分</br>3390-409: 61分</br>3390-K03: 57分</br>3390-T01: 59分</br>,40分鐘,0,N/A,2026-03-18 20:11:44
78951,K11,8F,3910,40分鐘,1,3910-825: 44分</br>,0,0,N/A,2026-03-18 20:11:44
78954,K11,5F,3390,40分鐘,7,3390-404: 67分</br>3390-405: 84分</br>3390-409: 91分</br>3390-411: 83分</br>3390-K03: 87分</br>3390-K06: 55分</br>3390-T02: 82分</br>,40分鐘,0,N/A,2026-03-18 20:41:44
78956,K11,8F,3260,60分鐘,1,3260-A09: 62分</br>,5.5H,0,N/A,2026-03-18 20:41:44
78968,K11,8F,3260,60分鐘,2,3260-A09: 92分</br>3260-A11: 71分</br>,5.5H,0,N/A,2026-03-18 21:11:44
78975,K11,8F,3910,40分鐘,3,3910-805: 61分</br>3910-825: 61分</br>3910-823: 59分</br>,0,0,N/A,2026-03-18 21:11:44
78978,K11,5F,3390,40分鐘,1,3390-K03: 59分</br>,40分鐘,0,N/A,2026-03-18 21:41:44
78980,K11,8F,3260,60分鐘,2,3260-A09: 122分</br>3260-A11: 101分</br>,5.5H,0,N/A,2026-03-18 21:41:44
78992,K11,8F,3260,60分鐘,1,3260-A11: 131分</br>,5.5H,0,N/A,2026-03-18 22:11:44
79014,K11,5F,3390,40分鐘,1,3390-411: 43分</br>,40分鐘,0,N/A,2026-03-18 23:11:45
79026,K11,5F,3390,40分鐘,1,3390-411: 42分</br>,40分鐘,0,N/A,2026-03-18 23:41:45
79038,K11,5F,3390,40分鐘,1,3390-411: 41分</br>,40分鐘,0,N/A,2026-03-19 00:11:46
79064,K11,8F,3260,60分鐘,3,3260-A02: 80分</br>3260-A08: 80分</br>3260-A22: 81分</br>,5.5H,1,3260-A09: 332分</br>,2026-03-19 01:11:44
79076,K11,8F,3260,60分鐘,2,3260-A02: 110分</br>3260-A08: 110分</br>,5.5H,1,3260-A11: 341分</br>,2026-03-19 01:41:44
79086,K11,5F,3390,40分鐘,1,3390-411: 85分</br>,40分鐘,0,N/A,2026-03-19 02:11:44
79134,K11,5F,3390,40分鐘,1,3390-K06: 47分</br>,40分鐘,0,N/A,2026-03-19 04:11:45
79135,K11,6F,3260,60分鐘,1,3260-A610: 66分</br>,5.5H,0,N/A,2026-03-19 04:11:45
79136,K11,8F,3260,60分鐘,1,3260-A03: 68分</br>,5.5H,0,N/A,2026-03-19 04:11:45
79158,K11,5F,3390,40分鐘,1,3390-411: 91分</br>,40分鐘,0,N/A,2026-03-19 05:11:46
79170,K11,5F,3390,40分鐘,3,3390-404: 43分</br>3390-K06: 47分</br>3390-T02: 43分</br>,40分鐘,0,N/A,2026-03-19 05:41:45
79182,K11,5F,3390,40分鐘,3,3390-404: 73分</br>3390-K06: 77分</br>3390-T02: 73分</br>,40分鐘,0,N/A,2026-03-19 06:11:47
79194,K11,5F,3390,40分鐘,6,3390-404: 103分</br>3390-409: 102分</br>3390-411: 82分</br>3390-K03: 100分</br>3390-K06: 107分</br>3390-T01: 100分</br>,40分鐘,0,N/A,2026-03-19 06:41:46
79196,K11,8F,3260,60分鐘,3,3260-A02: 78分</br>3260-A08: 63分</br>3260-A17: 62分</br>,5.5H,0,N/A,2026-03-19 06:41:46
79215,K11,8F,3910,40分鐘,1,3910-805: 65分</br>,0,0,N/A,2026-03-19 07:11:46
79227,K11,8F,3910,40分鐘,1,3910-805: 95分</br>,0,0,N/A,2026-03-19 07:41:45
79244,K11,8F,3260,60分鐘,1,3260-A09: 67分</br>,5.5H,1,3260-A11: 358分</br>,2026-03-19 08:41:45
79256,K11,8F,3260,60分鐘,1,3260-A09: 97分</br>,5.5H,0,N/A,2026-03-19 09:11:48
79266,K11,5F,3390,40分鐘,1,3390-411: 42分</br>,40分鐘,0,N/A,2026-03-19 09:41:47
79268,K11,8F,3260,60分鐘,1,3260-A03: 80分</br>,5.5H,1,3260-A07: 354分</br>,2026-03-19 09:41:47
79278,K11,5F,3390,40分鐘,4,3390-404: 42分</br>3390-409: 43分</br>3390-K06: 43分</br>3390-T01: 46分</br>,40分鐘,0,N/A,2026-03-19 10:11:45
79280,K11,8F,3260,60分鐘,2,3260-A11: 66分</br>3260-A13: 78分</br>,5.5H,1,3260-A07: 384分</br>,2026-03-19 10:11:45
79326,K11,5F,3390,40分鐘,1,3390-K06: 47分</br>,40分鐘,0,N/A,2026-03-19 12:11:46
79328,K11,8F,3260,60分鐘,2,3260-A17: 116分</br>3260-A21: 88分</br>,5.5H,0,N/A,2026-03-19 12:11:46
79338,K11,5F,3390,40分鐘,2,3390-405: 43分</br>3390-411: 48分</br>,40分鐘,0,N/A,2026-03-19 12:41:52
79340,K11,8F,3260,60分鐘,1,3260-A21: 119分</br>,5.5H,0,N/A,2026-03-19 12:41:52
79383,K11,8F,3910,40分鐘,1,3910-823: 43分</br>,0,0,N/A,2026-03-19 14:11:44
79388,K11,8F,3260,60分鐘,1,3260-A08: 63分</br>,5.5H,0,N/A,2026-03-19 14:41:45
79389,K11,8F,3670,45分鐘,1,3670-823: 46分</br>,45分鐘,4,3670-816: 66分</br>3670-817: 76分</br>3670-824: 61分</br>3670-826: 76分</br>,2026-03-19 14:41:45
79395,K11,8F,3910,40分鐘,1,3910-823: 73分</br>,0,0,N/A,2026-03-19 14:41:45
79400,K11,8F,3260,60分鐘,1,3260-A11: 67分</br>,5.5H,0,N/A,2026-03-19 15:11:45
79410,K11,5F,3390,40分鐘,2,3390-405: 55分</br>3390-K03: 46分</br>,40分鐘,0,N/A,2026-03-19 15:41:46
79412,K11,8F,3260,60分鐘,1,3260-A03: 66分</br>,5.5H,0,N/A,2026-03-19 15:41:46
79424,K11,8F,3260,60分鐘,1,3260-A01: 81分</br>,5.5H,0,N/A,2026-03-19 16:11:47
79434,K11,5F,3390,40分鐘,1,3390-K03: 106分</br>,40分鐘,0,N/A,2026-03-19 16:41:47
79436,K11,8F,3260,60分鐘,2,3260-A01: 111分</br>3260-A07: 74分</br>,5.5H,0,N/A,2026-03-19 16:41:47
79443,K11,8F,3910,40分鐘,2,3910-820: 55分</br>3910-825: 52分</br>,0,0,N/A,2026-03-19 16:41:47
79446,K11,5F,3390,40分鐘,2,3390-405: 43分</br>3390-K03: 44分</br>,40分鐘,0,N/A,2026-03-19 17:11:47
79447,K11,6F,3260,60分鐘,1,3260-A603: 70分</br>,5.5H,0,N/A,2026-03-19 17:11:47
79459,K11,6F,3260,60分鐘,1,3260-A603: 100分</br>,5.5H,0,N/A,2026-03-19 17:41:45
79471,K11,6F,3260,60分鐘,1,3260-A603: 130分</br>,5.5H,0,N/A,2026-03-19 18:11:45
79484,K11,8F,3260,60分鐘,1,3260-A14: 86分</br>,5.5H,0,N/A,2026-03-19 18:41:46
79496,K11,8F,3260,60分鐘,1,3260-A13: 314分</br>,5.5H,0,N/A,2026-03-19 19:11:46
79508,K11,8F,3260,60分鐘,2,3260-A04: 77分</br>3260-A22: 79分</br>,5.5H,2,3260-A11: 337分</br>3260-A13: 344分</br>,2026-03-19 19:41:46
79520,K11,8F,3260,60分鐘,4,3260-A04: 107分</br>3260-A08: 81分</br>3260-A18: 89分</br>3260-A22: 109分</br>,5.5H,2,3260-A03: 336分</br>3260-A11: 367分</br>,2026-03-19 20:11:47
79539,K11,8F,3910,40分鐘,1,3910-823: 45分</br>,0,0,N/A,2026-03-19 20:41:44
79544,K11,8F,3260,60分鐘,4,3260-A08: 141分</br>3260-A13: 117分</br>3260-A18: 150分</br>3260-A22: 169分</br>,5.5H,4,3260-A01: 381分</br>3260-A03: 396分</br>3260-A07: 344分</br>3260-A11: 427分</br>,2026-03-19 21:11:48
79556,K11,8F,3260,60分鐘,3,3260-A13: 147分</br>3260-A18: 180分</br>3260-A22: 200分</br>,5.5H,2,3260-A01: 411分</br>3260-A07: 374分</br>,2026-03-19 21:41:48
79563,K11,8F,3910,40分鐘,3,3910-812: 58分</br>3910-803: 49分</br>3910-818: 43分</br>,0,0,N/A,2026-03-19 21:41:48
79575,K11,8F,3910,40分鐘,1,3910-803: 44分</br>,0,0,N/A,2026-03-19 22:11:44
79576,K11,8F,4507,40分鐘,1,4507-804: 45分</br>,0,0,N/A,2026-03-19 22:11:44
79587,K11,8F,3910,40分鐘,1,3910-803: 74分</br>,0,0,N/A,2026-03-19 22:41:44
79588,K11,8F,4507,40分鐘,1,4507-804: 75分</br>,0,0,N/A,2026-03-19 22:41:44
79599,K11,8F,3910,40分鐘,1,3910-803: 105分</br>,0,0,N/A,2026-03-19 23:11:43
79600,K11,8F,4507,40分鐘,1,4507-804: 105分</br>,0,0,N/A,2026-03-19 23:11:43
79611,K11,8F,3910,40分鐘,1,3910-803: 135分</br>,0,0,N/A,2026-03-19 23:41:45
79612,K11,8F,4507,40分鐘,1,4507-804: 135分</br>,0,0,N/A,2026-03-19 23:41:45
79623,K11,8F,3910,40分鐘,1,3910-803: 165分</br>,0,0,N/A,2026-03-20 00:11:48
79624,K11,8F,4507,40分鐘,1,4507-804: 165分</br>,0,0,N/A,2026-03-20 00:11:48
79628,K11,8F,3260,60分鐘,1,3260-A01: 90分</br>,5.5H,3,3260-A04: 377分</br>3260-A18: 359分</br>3260-A22: 379分</br>,2026-03-20 00:41:46
79635,K11,8F,3910,40分鐘,1,3910-803: 194分</br>,0,0,N/A,2026-03-20 00:41:46
79636,K11,8F,4507,40分鐘,1,4507-804: 195分</br>,0,0,N/A,2026-03-20 00:41:46
79647,K11,8F,3910,40分鐘,1,3910-803: 225分</br>,0,0,N/A,2026-03-20 01:11:45
79648,K11,8F,4507,40分鐘,1,4507-804: 225分</br>,0,0,N/A,2026-03-20 01:11:45
79650,K11,5F,3390,40分鐘,1,3390-K03: 88分</br>,40分鐘,0,N/A,2026-03-20 01:41:46
79652,K11,8F,3260,60分鐘,1,3260-A09: 78分</br>,5.5H,1,3260-A18: 419分</br>,2026-03-20 01:41:46
79659,K11,8F,3910,40分鐘,1,3910-803: 254分</br>,0,0,N/A,2026-03-20 01:41:46
79660,K11,8F,4507,40分鐘,1,4507-804: 255分</br>,0,0,N/A,2026-03-20 01:41:46
79662,K11,5F,3390,40分鐘,3,3390-404: 43分</br>3390-405: 55分</br>3390-K03: 118分</br>,40分鐘,0,N/A,2026-03-20 02:11:46
79671,K11,8F,3910,40分鐘,1,3910-803: 284分</br>,0,0,N/A,2026-03-20 02:11:46
79683,K11,8F,3910,40分鐘,1,3910-803: 314分</br>,0,0,N/A,2026-03-20 02:41:46
79695,K11,8F,3910,40分鐘,1,3910-803: 345分</br>,0,0,N/A,2026-03-20 03:11:45
79707,K11,8F,3910,40分鐘,1,3910-803: 375分</br>,0,0,N/A,2026-03-20 03:41:46
79713,K11,8F,3670,45分鐘,1,3670-828: 196分</br>,45分鐘,0,N/A,2026-03-20 04:11:46
79719,K11,8F,3910,40分鐘,1,3910-803: 405分</br>,0,0,N/A,2026-03-20 04:11:46
79725,K11,8F,3670,45分鐘,1,3670-828: 226分</br>,45分鐘,0,N/A,2026-03-20 04:41:46
79731,K11,8F,3910,40分鐘,1,3910-803: 435分</br>,0,0,N/A,2026-03-20 04:41:46
79734,K11,5F,3390,40分鐘,1,3390-K06: 43分</br>,40分鐘,0,N/A,2026-03-20 05:11:45
79737,K11,8F,3670,45分鐘,1,3670-828: 256分</br>,45分鐘,1,3670-809: 61分</br>,2026-03-20 05:11:45
79743,K11,8F,3910,40分鐘,1,3910-803: 465分</br>,0,0,N/A,2026-03-20 05:11:45
79746,K11,5F,3390,40分鐘,1,3390-K06: 43分</br>,40分鐘,0,N/A,2026-03-20 05:33:44
79749,K11,8F,3670,45分鐘,1,3670-828: 256分</br>,45分鐘,1,3670-809: 61分</br>,2026-03-20 05:33:44
79755,K11,8F,3910,40分鐘,1,3910-803: 486分</br>,0,0,N/A,2026-03-20 05:33:44
79767,K11,8F,3910,40分鐘,1,3910-803: 524分</br>,0,0,N/A,2026-03-20 06:11:44
79779,K11,8F,3910,40分鐘,1,3910-803: 555分</br>,0,0,N/A,2026-03-20 06:41:45
79791,K11,8F,3910,40分鐘,1,3910-803: 585分</br>,0,0,N/A,2026-03-20 07:11:48
79794,K11,5F,3390,40分鐘,1,3390-409: 59分</br>,40分鐘,0,N/A,2026-03-20 07:41:52
79797,K11,8F,3670,45分鐘,1,3670-829: 56分</br>,45分鐘,2,3670-809: 211分</br>3670-828: 406分</br>,2026-03-20 07:41:52
79803,K11,8F,3910,40分鐘,1,3910-803: 615分</br>,0,0,N/A,2026-03-20 07:41:52
79806,K11,5F,3390,40分鐘,6,3390-409: 89分</br>3390-411: 46分</br>3390-K03: 85分</br>3390-K06: 62分</br>3390-T01: 44分</br>3390-T02: 43分</br>,40分鐘,0,N/A,2026-03-20 08:11:46
79809,K11,8F,3670,45分鐘,3,3670-809: 46分</br>3670-811: 46分</br>3670-829: 86分</br>,45分鐘,1,3670-828: 436分</br>,2026-03-20 08:11:46
79814,K25,8F,3260,60分鐘,2,3260-B01: 76分</br>3260-B03: 76分</br>,60分鐘,0,N/A,2026-03-20 08:11:46
79818,K11,5F,3390,40分鐘,3,3390-411: 76分</br>3390-K03: 59分</br>3390-K06: 61分</br>,40分鐘,0,N/A,2026-03-20 08:41:46
79854,K11,5F,3390,40分鐘,1,3390-K06: 43分</br>,40分鐘,0,N/A,2026-03-20 10:11:47
79868,K11,8F,3260,60分鐘,2,3260-A17: 68分</br>3260-A19: 62分</br>,5.5H,0,N/A,2026-03-20 10:41:46
79880,K11,8F,3260,60分鐘,1,3260-A22: 77分</br>,5.5H,0,N/A,2026-03-20 11:11:49
79892,K11,8F,3260,60分鐘,1,3260-A22: 107分</br>,5.5H,0,N/A,2026-03-20 11:41:45
79904,K11,8F,3260,60分鐘,1,3260-A22: 137分</br>,5.5H,0,N/A,2026-03-20 12:11:45
79916,K11,8F,3260,60分鐘,1,3260-A22: 167分</br>,5.5H,0,N/A,2026-03-20 12:41:44
79928,K11,8F,3260,60分鐘,1,3260-A22: 197分</br>,5.5H,0,N/A,2026-03-20 13:11:43
79940,K11,8F,3260,60分鐘,1,3260-A22: 227分</br>,5.5H,0,N/A,2026-03-20 13:41:44
79952,K11,8F,3260,60分鐘,1,3260-A22: 257分</br>,5.5H,0,N/A,2026-03-20 14:11:43
79953,K11,8F,3670,45分鐘,1,3670-826: 191分</br>,45分鐘,2,3670-809: 46分</br>3670-811: 46分</br>,2026-03-20 14:11:43
79962,K11,5F,3390,40分鐘,1,3390-K06: 41分</br>,40分鐘,0,N/A,2026-03-20 14:41:45
79964,K11,8F,3260,60分鐘,2,3260-A11: 79分</br>3260-A22: 287分</br>,5.5H,0,N/A,2026-03-20 14:41:45
80127,K11,8F,3910,40分鐘,1,3910-804: 40分</br>,0,0,N/A,2026-03-20 21:11:43
80139,K11,8F,3910,40分鐘,4,3910-804: 49分</br>3910-820: 49分</br>3910-823: 49分</br>3910-808: 40分</br>,0,0,N/A,2026-03-20 21:41:44
80142,K11,5F,3390,40分鐘,1,3390-T01: 62分</br>,40分鐘,0,N/A,2026-03-20 22:11:43
80154,K11,5F,3390,40分鐘,1,3390-T01: 92分</br>,40分鐘,0,N/A,2026-03-20 22:41:44
80156,K11,8F,3260,60分鐘,1,3260-A04: 71分</br>,5.5H,0,N/A,2026-03-20 22:41:44
80180,K11,8F,3260,60分鐘,1,3260-A07: 72分</br>,5.5H,0,N/A,2026-03-20 23:41:43
80200,K11,8F,4507,40分鐘,2,4507-804: 58分</br>4507-802: 53分</br>,0,0,N/A,2026-03-21 00:11:46
80214,K11,5F,3390,40分鐘,2,3390-T01: 62分</br>3390-T02: 44分</br>,40分鐘,0,N/A,2026-03-21 01:11:44
80224,K11,8F,4507,40分鐘,1,4507-804: 55分</br>,0,0,N/A,2026-03-21 01:11:44
80226,K11,5F,3390,40分鐘,1,3390-T01: 92分</br>,40分鐘,0,N/A,2026-03-21 01:41:44
80238,K11,5F,3390,40分鐘,3,3390-405: 43分</br>3390-411: 44分</br>3390-T01: 42分</br>,40分鐘,0,N/A,2026-03-21 02:11:43
80274,K11,5F,3390,40分鐘,2,3390-411: 44分</br>3390-T02: 47分</br>,40分鐘,0,N/A,2026-03-21 03:41:44
80288,K11,8F,3260,60分鐘,1,3260-A08: 71分</br>,5.5H,0,N/A,2026-03-21 04:11:44
80295,K11,8F,3910,40分鐘,2,3910-807: 40分</br>3910-823: 40分</br>,0,0,N/A,2026-03-21 04:11:44
80300,K11,8F,3260,60分鐘,2,3260-A08: 101分</br>3260-A09: 89分</br>,5.5H,0,N/A,2026-03-21 04:41:43
80312,K11,8F,3260,60分鐘,2,3260-A04: 66分</br>3260-A09: 118分</br>,5.5H,0,N/A,2026-03-21 05:11:44
80322,K11,5F,3390,40分鐘,1,3390-T01: 42分</br>,40分鐘,0,N/A,2026-03-21 05:41:45
80324,K11,8F,3260,60分鐘,2,3260-A04: 96分</br>3260-A09: 149分</br>,5.5H,0,N/A,2026-03-21 05:41:45
80336,K11,8F,3260,60分鐘,1,3260-A02: 62分</br>,5.5H,0,N/A,2026-03-21 06:11:44
80346,K11,5F,3390,40分鐘,3,3390-404: 50分</br>3390-K03: 52分</br>3390-T02: 51分</br>,40分鐘,0,N/A,2026-03-21 06:41:44
80348,K11,8F,3260,60分鐘,1,3260-A11: 70分</br>,5.5H,0,N/A,2026-03-21 06:41:44
80360,K11,8F,3260,60分鐘,2,3260-A01: 61分</br>3260-A11: 100分</br>,5.5H,0,N/A,2026-03-21 07:11:42
80372,K11,8F,3260,60分鐘,1,3260-A01: 91分</br>,5.5H,0,N/A,2026-03-21 07:41:43
80391,K11,8F,3910,40分鐘,1,3910-823: 47分</br>,0,0,N/A,2026-03-21 08:11:44
80396,K11,8F,3260,60分鐘,1,3260-A07: 64分</br>,5.5H,0,N/A,2026-03-21 08:41:46
80406,K11,5F,3390,40分鐘,2,3390-411: 54分</br>3390-K06: 67分</br>,40分鐘,0,N/A,2026-03-21 09:11:44
80444,K11,8F,3260,60分鐘,1,3260-A19: 290分</br>,5.5H,0,N/A,2026-03-21 10:41:45
80478,K11,5F,3390,40分鐘,1,3390-K06: 43分</br>,40分鐘,0,N/A,2026-03-21 12:11:47
80480,K11,8F,3260,60分鐘,1,3260-A03: 329分</br>,5.5H,0,N/A,2026-03-21 12:11:47
80528,K11,8F,3260,60分鐘,1,3260-A21: 70分</br>,5.5H,0,N/A,2026-03-21 14:11:45
80547,K11,8F,3910,40分鐘,1,3910-811: 43分</br>,0,0,N/A,2026-03-21 14:41:47
80559,K11,8F,3910,40分鐘,1,3910-811: 73分</br>,0,0,N/A,2026-03-21 15:11:41
80564,K11,8F,3260,60分鐘,1,3260-A02: 67分</br>,5.5H,0,N/A,2026-03-21 15:41:49
80571,K11,8F,3910,40分鐘,1,3910-811: 103分</br>,0,0,N/A,2026-03-21 15:41:49
80583,K11,8F,3910,40分鐘,1,3910-811: 133分</br>,0,0,N/A,2026-03-21 16:11:47
80586,K11,5F,3390,40分鐘,1,3390-411: 42分</br>,40分鐘,0,N/A,2026-03-21 16:41:50
80588,K11,8F,3260,60分鐘,2,3260-A14: 69分</br>3260-A15: 89分</br>,5.5H,0,N/A,2026-03-21 16:41:50
80595,K11,8F,3910,40分鐘,1,3910-811: 163分</br>,0,0,N/A,2026-03-21 16:41:50
80598,K11,5F,3390,40分鐘,1,3390-T01: 51分</br>,40分鐘,0,N/A,2026-03-21 17:11:46
80607,K11,8F,3910,40分鐘,1,3910-811: 193分</br>,0,0,N/A,2026-03-21 17:11:46
80619,K11,8F,3910,40分鐘,1,3910-811: 223分</br>,0,0,N/A,2026-03-21 17:41:45
80631,K11,8F,3910,40分鐘,1,3910-811: 253分</br>,0,0,N/A,2026-03-21 18:11:49
80634,K11,5F,3390,40分鐘,1,3390-409: 50分</br>,40分鐘,0,N/A,2026-03-21 18:41:46
80643,K11,8F,3910,40分鐘,1,3910-811: 283分</br>,0,0,N/A,2026-03-21 18:41:46
80655,K11,8F,3910,40分鐘,1,3910-811: 313分</br>,0,0,N/A,2026-03-21 19:11:44
80658,K11,5F,3390,40分鐘,1,3390-K06: 42分</br>,40分鐘,0,N/A,2026-03-21 19:41:47
80660,K11,8F,3260,60分鐘,2,3260-A01: 77分</br>3260-A04: 67分</br>,5.5H,3,3260-A07: 366分</br>3260-A08: 346分</br>3260-A09: 339分</br>,2026-03-21 19:41:47
80667,K11,8F,3910,40分鐘,1,3910-811: 343分</br>,0,0,N/A,2026-03-21 19:41:47
80670,K11,5F,3390,40分鐘,1,3390-K06: 70分</br>,40分鐘,0,N/A,2026-03-21 20:11:49
80672,K11,8F,3260,60分鐘,2,3260-A04: 97分</br>3260-A19: 300分</br>,5.5H,6,3260-A02: 337分</br>3260-A07: 396分</br>3260-A08: 376分</br>3260-A09: 369分</br>3260-A17: 348分</br>3260-A22: 331分</br>,2026-03-21 20:11:49
80679,K11,8F,3910,40分鐘,1,3910-811: 373分</br>,0,0,N/A,2026-03-21 20:11:49
80691,K11,8F,3910,40分鐘,1,3910-811: 403分</br>,0,0,N/A,2026-03-21 20:41:42
80696,K11,8F,3260,60分鐘,1,3260-A03: 69分</br>,5.5H,4,3260-A08: 436分</br>3260-A14: 339分</br>3260-A19: 360分</br>3260-A22: 391分</br>,2026-03-21 21:11:47
80703,K11,8F,3910,40分鐘,1,3910-811: 433分</br>,0,0,N/A,2026-03-21 21:11:47
80715,K11,8F,3910,40分鐘,1,3910-811: 463分</br>,0,0,N/A,2026-03-21 21:41:46
80727,K11,8F,3910,40分鐘,1,3910-811: 493分</br>,0,0,N/A,2026-03-21 22:11:45
80739,K11,8F,3910,40分鐘,1,3910-811: 523分</br>,0,0,N/A,2026-03-21 22:41:43
80751,K11,8F,3910,40分鐘,1,3910-811: 553分</br>,0,0,N/A,2026-03-21 23:11:44
80763,K11,8F,3910,40分鐘,1,3910-811: 583分</br>,0,0,N/A,2026-03-21 23:41:43
80766,K11,5F,3390,40分鐘,1,3390-411: 58分</br>,40分鐘,0,N/A,2026-03-22 00:11:54
80775,K11,8F,3910,40分鐘,1,3910-811: 613分</br>,0,0,N/A,2026-03-22 00:11:54
80787,K11,8F,3910,40分鐘,1,3910-811: 643分</br>,0,0,N/A,2026-03-22 00:41:43
80792,K11,8F,3260,60分鐘,1,3260-A01: 74分</br>,5.5H,0,N/A,2026-03-22 01:11:47
80799,K11,8F,3910,40分鐘,1,3910-811: 673分</br>,0,0,N/A,2026-03-22 01:11:47
80804,K11,8F,3260,60分鐘,1,3260-A01: 104分</br>,5.5H,0,N/A,2026-03-22 01:41:44
80811,K11,8F,3910,40分鐘,2,3910-811: 703分</br>3910-812: 68分</br>,0,0,N/A,2026-03-22 01:41:44
80823,K11,8F,3910,40分鐘,2,3910-811: 733分</br>3910-812: 98分</br>,0,0,N/A,2026-03-22 02:11:44
80835,K11,8F,3910,40分鐘,1,3910-812: 128分</br>,0,0,N/A,2026-03-22 02:41:43
80847,K11,8F,3910,40分鐘,1,3910-812: 158分</br>,0,0,N/A,2026-03-22 03:11:45
80859,K11,8F,3910,40分鐘,1,3910-812: 188分</br>,0,0,N/A,2026-03-22 03:41:43
80871,K11,8F,3910,40分鐘,1,3910-812: 218分</br>,0,0,N/A,2026-03-22 04:11:45
80883,K11,8F,3910,40分鐘,1,3910-812: 248分</br>,0,0,N/A,2026-03-22 04:41:43
80895,K11,8F,3910,40分鐘,1,3910-812: 278分</br>,0,0,N/A,2026-03-22 05:11:45
80922,K11,5F,3390,40分鐘,1,3390-K06: 41分</br>,40分鐘,0,N/A,2026-03-22 06:41:47
81087,K11,8F,3910,40分鐘,2,3910-812: 52分</br>3910-819: 45分</br>,0,0,N/A,2026-03-22 13:11:45
81099,K11,8F,3910,40分鐘,2,3910-812: 82分</br>3910-819: 75分</br>,0,0,N/A,2026-03-22 13:41:43
81111,K11,8F,3910,40分鐘,4,3910-812: 111分</br>3910-819: 105分</br>3910-823: 46分</br>3910-803: 44分</br>,0,0,N/A,2026-03-22 14:11:45
81147,K11,8F,3910,40分鐘,4,3910-823: 51分</br>3910-820: 48分</br>3910-804: 41分</br>3910-819: 41分</br>,0,0,N/A,2026-03-22 15:41:44
81148,K11,8F,4507,40分鐘,1,4507-803: 43分</br>,0,0,N/A,2026-03-22 15:41:44
81152,K11,8F,3260,60分鐘,1,3260-A04: 94分</br>,5.5H,0,N/A,2026-03-22 16:11:47
81159,K11,8F,3910,40分鐘,1,3910-823: 66分</br>,0,0,N/A,2026-03-22 16:11:47
81160,K11,8F,4507,40分鐘,1,4507-804: 44分</br>,0,0,N/A,2026-03-22 16:11:47
81176,K11,8F,3260,60分鐘,2,3260-A08: 70分</br>3260-A17: 66分</br>,5.5H,0,N/A,2026-03-22 17:11:46
81188,K11,8F,3260,60分鐘,1,3260-A15: 86分</br>,5.5H,0,N/A,2026-03-22 17:41:49
81210,K11,5F,3390,40分鐘,1,3390-409: 42分</br>,40分鐘,0,N/A,2026-03-22 18:41:47
81243,K11,8F,3910,40分鐘,1,3910-820: 43分</br>,0,0,N/A,2026-03-22 19:41:49
81248,K11,8F,3260,60分鐘,1,3260-A09: 72分</br>,5.5H,1,3260-A04: 334分</br>,2026-03-22 20:11:48
81255,K11,8F,3910,40分鐘,1,3910-820: 55分</br>,0,0,N/A,2026-03-22 20:11:48
81272,K11,8F,3260,60分鐘,1,3260-A03: 86分</br>,5.5H,1,3260-A04: 394分</br>,2026-03-22 21:11:46
81296,K11,8F,3260,60分鐘,2,3260-A07: 278分</br>3260-A08: 68分</br>,5.5H,0,N/A,2026-03-22 22:11:49
81308,K11,8F,3260,60分鐘,2,3260-A04: 70分</br>3260-A08: 99分</br>,5.5H,0,N/A,2026-03-22 22:41:50
81309,K11,8F,3670,45分鐘,2,3670-811: 56分</br>3670-828: 46分</br>,45分鐘,5,3670-809: 56分</br>3670-816: 61分</br>3670-823: 56分</br>3670-824: 51分</br>3670-826: 56分</br>,2026-03-22 22:41:50
81320,K11,8F,3260,60分鐘,1,3260-A02: 276分</br>,5.5H,1,3260-A07: 338分</br>,2026-03-22 23:11:45
81358,K22,8F,3390,60分鐘,1,3390-A54: 69分</br>,60分鐘,0,N/A,2026-03-23 00:41:48
81370,K22,8F,3390,60分鐘,1,3390-A54: 69分</br>,60分鐘,0,N/A,2026-03-23 01:04:56
81536,K11,8F,3260,60分鐘,2,3260-A03: 87分</br>3260-A08: 78分</br>,5.5H,0,N/A,2026-03-23 08:11:51
81537,K11,8F,3670,45分鐘,1,3670-809: 146分</br>,45分鐘,1,3670-828: 321分</br>,2026-03-23 08:11:51
81543,K11,8F,3910,40分鐘,6,3910-811: 64分</br>3910-819: 61分</br>3910-801: 58分</br>3910-825: 58分</br>3910-823: 47分</br>3910-818: 45分</br>,0,0,N/A,2026-03-23 08:11:51
81555,K11,8F,3910,40分鐘,2,3910-818: 75分</br>3910-825: 63分</br>,0,0,N/A,2026-03-23 08:41:42
81561,K11,8F,3670,45分鐘,1,3670-809: 206分</br>,45分鐘,0,N/A,2026-03-23 09:11:46
81572,K11,8F,3260,60分鐘,1,3260-A13: 291分</br>,5.5H,0,N/A,2026-03-23 09:41:46
81579,K11,8F,3910,40分鐘,1,3910-818: 68分</br>,0,0,N/A,2026-03-23 09:41:46
81582,K11,5F,3390,40分鐘,2,3390-K06: 63分</br>3390-T01: 44分</br>,40分鐘,0,N/A,2026-03-23 10:11:45
81606,K11,5F,3390,40分鐘,1,3390-K06: 43分</br>,40分鐘,0,N/A,2026-03-23 11:11:44
81630,K11,5F,3390,40分鐘,1,3390-K06: 49分</br>,40分鐘,0,N/A,2026-03-23 12:11:46
