id,building,floor,station,status,source_type,received_at
78140,K21,8F,K21-8F_3390_A58克雷爾流道,ALARM,ADAM-6050,2026-04-22 19:07:49
78141,K21,8F,K21-8F_3390_A58克雷爾流道,BUSY,ADAM-6050,2026-04-22 19:22:34
78142,K21,8F,K21-8F_3390_A58克雷爾流道,ALARM,ADAM-6050,2026-04-22 19:22:45
78143,K21,8F,K21-8F_3380_烤箱Loader,ALARM,ADAM-6050,2026-04-22 19:22:56
78144,K21,8F,K21-8F_3390_A58克雷爾流道,BUSY,ADAM-6050,2026-04-22 19:23:08
78145,K21,8F,K21-8F_3380_烤箱手臂,ALARM,ADAM-6050,2026-04-22 19:23:31
78146,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-22 19:30:00
78147,K21,8F,K21-8F_3390_A07,BUSY,ADAM-6050,2026-04-22 19:30:00
78148,K22,8F,K22-8F_3380_烤箱Loader,BUSY,ADAM-6050,2026-04-22 19:30:00
78149,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-22 19:30:00
78150,K21,8F,K21-8F_3380_烤箱Loader,ALARM,ADAM-6050,2026-04-22 19:30:00
78151,K22,8F,K22-8F_3390_流道台車,BUSY,ADAM-6050,2026-04-22 19:30:00
78152,K21,8F,K21-8F_3390_A58克雷爾流道,BUSY,ADAM-6050,2026-04-22 19:30:00
78153,K21,8F,K21-8F_3390_A58,BUSY,ADAM-6050,2026-04-22 19:30:00
78154,K22,8F,K22-8F_3380_烤箱,BUSY,ADAM-6050,2026-04-22 19:30:00
78155,K21,8F,K21-8F_3380_烤箱乾燥室,BUSY,ADAM-6050,2026-04-22 19:30:00
78156,K21,8F,K21-8F_3390克雷爾流道,BUSY,ADAM-6050,2026-04-22 19:30:00
78157,K22,8F,K22-8F_3380_烤箱SAA入料機構,BUSY,ADAM-6050,2026-04-22 19:30:00
78158,K21,8F,K21-8F_3390_A07克雷爾流道,BUSY,ADAM-6050,2026-04-22 19:30:00
78159,K22,8F,K22-8F_3380_烤箱乾燥室_入,BUSY,ADAM-6050,2026-04-22 19:30:00
78160,K21,8F,K21-8F_3380_烤箱手臂,ALARM,ADAM-6050,2026-04-22 19:30:01
78161,K21,8F,K21-8F_3380_烤箱Loader,BUSY,ADAM-6050,2026-04-22 19:50:41
78162,K21,8F,K21-8F_3380_烤箱手臂,BUSY,ADAM-6050,2026-04-22 19:51:56
78163,K21,8F,K21-8F_3380_烤箱手臂,ALARM,ADAM-6050,2026-04-22 19:54:41
78164,K21,8F,K21-8F_3380_烤箱Loader,ALARM,ADAM-6050,2026-04-22 19:55:59
78165,K21,8F,K21-8F_3380_烤箱Loader,BUSY,ADAM-6050,2026-04-22 19:57:47
78166,K21,8F,K21-8F_3380_烤箱Loader,ALARM,ADAM-6050,2026-04-22 20:00:29
78167,K21,8F,K21-8F_3380_烤箱Loader,BUSY,ADAM-6050,2026-04-22 20:01:18
78168,K21,8F,K21-8F_3380_烤箱手臂,BUSY,ADAM-6050,2026-04-22 20:02:08
78169,K22,8F,K22-8F_3380_烤箱,ALARM,ADAM-6050,2026-04-22 20:03:38
78170,K22,8F,K22-8F_3380_烤箱,BUSY,ADAM-6050,2026-04-22 20:05:04
78171,K22,8F,K22-8F_3380_烤箱,ALARM,ADAM-6050,2026-04-22 20:09:37
78172,K22,8F,K22-8F_3380_烤箱,BUSY,ADAM-6050,2026-04-22 20:10:52
78173,K22,8F,K22-8F_3390_流道台車,ALARM,ADAM-6050,2026-04-22 20:23:39
78174,K22,8F,K22-8F_3390_流道台車,BUSY,ADAM-6050,2026-04-22 20:24:07
78175,K22,8F,K22-8F_3390_流道台車,ALARM,ADAM-6050,2026-04-22 20:24:25
78176,K22,8F,K22-8F_3390_流道台車,BUSY,ADAM-6050,2026-04-22 20:24:48
78177,K22,8F,K22-8F_3390_流道台車,ALARM,ADAM-6050,2026-04-22 20:26:22
78178,K22,8F,K22-8F_3390_流道台車,BUSY,ADAM-6050,2026-04-22 20:27:24
78179,K22,8F,K22-8F_3390_流道台車,ALARM,ADAM-6050,2026-04-22 20:29:01
78180,K22,8F,K22-8F_3390_流道台車,BUSY,ADAM-6050,2026-04-22 20:34:10
78181,K22,8F,K22-8F_3390_流道台車,ALARM,ADAM-6050,2026-04-22 22:37:44
78182,K22,8F,K22-8F_3390_流道台車,BUSY,ADAM-6050,2026-04-22 22:40:06
78183,K22,8F,K22-8F_3390_流道台車,ALARM,ADAM-6050,2026-04-22 23:10:03
78184,K22,8F,K22-8F_3390_流道台車,BUSY,ADAM-6050,2026-04-22 23:14:20
78185,K21,8F,K21-8F_3380_烤箱手臂,ALARM,ADAM-6050,2026-04-22 23:16:28
78186,K21,8F,K21-8F_3380_烤箱Loader,ALARM,ADAM-6050,2026-04-22 23:16:28
78187,K21,8F,K21-8F_3380_烤箱Loader,BUSY,ADAM-6050,2026-04-22 23:18:04
78188,K21,8F,K21-8F_3380_烤箱手臂,BUSY,ADAM-6050,2026-04-22 23:18:34
78189,K21,8F,K21-8F_3380_烤箱Loader,ALARM,ADAM-6050,2026-04-22 23:18:48
78190,K21,8F,K21-8F_3380_烤箱手臂,ALARM,ADAM-6050,2026-04-22 23:19:14
78191,K21,8F,K21-8F_3380_烤箱Loader,BUSY,ADAM-6050,2026-04-22 23:23:31
78192,K21,8F,K21-8F_3380_烤箱手臂,BUSY,ADAM-6050,2026-04-22 23:23:58
78193,K22,8F,K22-8F_3390_流道台車,ALARM,ADAM-6050,2026-04-22 23:27:39
78194,K22,8F,K22-8F_3390_流道台車,BUSY,ADAM-6050,2026-04-22 23:29:21
78195,K21,8F,K21-8F_3380_烤箱手臂,ALARM,ADAM-6050,2026-04-22 23:30:10
78196,K21,8F,K21-8F_3380_烤箱Loader,ALARM,ADAM-6050,2026-04-22 23:35:40
78197,K21,8F,K21-8F_3380_烤箱Loader,BUSY,ADAM-6050,2026-04-22 23:37:08
78198,K21,8F,K21-8F_3380_烤箱手臂,BUSY,ADAM-6050,2026-04-22 23:40:47
78199,K22,8F,K22-8F_3380_烤箱,ALARM,ADAM-6050,2026-04-23 00:18:36
78200,K22,8F,K22-8F_3380_烤箱,BUSY,ADAM-6050,2026-04-23 00:20:06
78201,K22,8F,K22-8F_3380_烤箱Loader,ALARM,ADAM-6050,2026-04-23 00:43:17
78202,K22,8F,K22-8F_3380_烤箱,ALARM,ADAM-6050,2026-04-23 00:43:32
78203,K22,8F,K22-8F_3380_烤箱Loader,BUSY,ADAM-6050,2026-04-23 00:43:54
78204,K22,8F,K22-8F_3380_烤箱Loader,ALARM,ADAM-6050,2026-04-23 00:44:09
78205,K22,8F,K22-8F_3380_烤箱Loader,BUSY,ADAM-6050,2026-04-23 00:44:29
78206,K22,8F,K22-8F_3380_烤箱Loader,ALARM,ADAM-6050,2026-04-23 00:45:41
78207,K22,8F,K22-8F_3380_烤箱Loader,BUSY,ADAM-6050,2026-04-23 00:45:49
78208,K22,8F,K22-8F_3380_烤箱,BUSY,ADAM-6050,2026-04-23 00:45:55
78209,K22,8F,K22-8F_3380_烤箱Loader,ALARM,ADAM-6050,2026-04-23 01:03:13
78210,K22,8F,K22-8F_3380_烤箱Loader,BUSY,ADAM-6050,2026-04-23 01:03:23
78211,K21,8F,K21-8F_3390_A58克雷爾流道,ALARM,ADAM-6050,2026-04-23 01:39:55
78212,K21,8F,K21-8F_3390_A58克雷爾流道,BUSY,ADAM-6050,2026-04-23 01:47:52
78213,K11,5F,K11-5F_3380_第二套烤箱_Loader,ALARM,ADAM-6050,2026-04-23 02:16:16
78214,K11,5F,K11-5F_3380_第二套烤箱_Loader,BUSY,ADAM-6050,2026-04-23 02:18:28
78215,K21,8F,K21-8F_3380_烤箱Loader,ALARM,ADAM-6050,2026-04-23 02:21:52
78216,K21,8F,K21-8F_3380_烤箱Loader,BUSY,ADAM-6050,2026-04-23 02:22:47
78217,K21,8F,K21-8F_3380_烤箱手臂,ALARM,ADAM-6050,2026-04-23 02:23:54
78218,K21,8F,K21-8F_3380_烤箱Loader,ALARM,ADAM-6050,2026-04-23 02:24:38
78219,K21,8F,K21-8F_3380_烤箱Loader,BUSY,ADAM-6050,2026-04-23 02:24:41
78220,K21,8F,K21-8F_3380_烤箱手臂,BUSY,ADAM-6050,2026-04-23 02:25:17
78221,K22,8F,K22-8F_3380_烤箱,ALARM,ADAM-6050,2026-04-23 03:37:09
78222,K22,8F,K22-8F_3380_烤箱,BUSY,ADAM-6050,2026-04-23 03:37:28
78223,K21,8F,K21-8F_3380_烤箱Loader,ALARM,ADAM-6050,2026-04-23 03:53:18
78224,K21,8F,K21-8F_3380_烤箱手臂,ALARM,ADAM-6050,2026-04-23 03:54:27
78225,K21,8F,K21-8F_3380_烤箱Loader,BUSY,ADAM-6050,2026-04-23 03:57:32
78226,K21,8F,K21-8F_3380_烤箱手臂,BUSY,ADAM-6050,2026-04-23 03:57:58
78227,K22,8F,K22-8F_3380_烤箱,ALARM,ADAM-6050,2026-04-23 04:38:40
78228,K22,8F,K22-8F_3380_烤箱,BUSY,ADAM-6050,2026-04-23 04:40:07
78229,K21,8F,K21-8F_3390_A58克雷爾流道,ALARM,ADAM-6050,2026-04-23 05:37:37
78230,K21,8F,K21-8F_3390_A58克雷爾流道,BUSY,ADAM-6050,2026-04-23 05:37:57
78231,K21,8F,K21-8F_3390_A07克雷爾流道,ALARM,ADAM-6050,2026-04-23 05:38:04
78232,K21,8F,K21-8F_3390_A07克雷爾流道,BUSY,ADAM-6050,2026-04-23 05:38:14
78233,K21,8F,K21-8F_3390_A58克雷爾流道,ALARM,ADAM-6050,2026-04-23 05:38:18
78234,K21,8F,K21-8F_3390_A58克雷爾流道,BUSY,ADAM-6050,2026-04-23 05:39:16
78235,K21,8F,K21-8F_3390_A07克雷爾流道,ALARM,ADAM-6050,2026-04-23 05:39:23
78236,K21,8F,K21-8F_3390_A07克雷爾流道,BUSY,ADAM-6050,2026-04-23 05:40:30
78237,K21,8F,K21-8F_3390_A58克雷爾流道,ALARM,ADAM-6050,2026-04-23 05:41:20
78238,K21,8F,K21-8F_3390_A07克雷爾流道,ALARM,ADAM-6050,2026-04-23 05:43:55
78239,K21,8F,K21-8F_3390_A07克雷爾流道,BUSY,ADAM-6050,2026-04-23 05:45:18
78240,K21,8F,K21-8F_3390_A58克雷爾流道,BUSY,ADAM-6050,2026-04-23 05:45:24
78241,K21,8F,K21-8F_3390_A07克雷爾流道,ALARM,ADAM-6050,2026-04-23 05:50:18
78242,K21,8F,K21-8F_3390_A07克雷爾流道,BUSY,ADAM-6050,2026-04-23 05:50:42
78243,K21,8F,K21-8F_3380_烤箱Loader,ALARM,ADAM-6050,2026-04-23 06:01:50
78244,K21,8F,K21-8F_3380_烤箱Loader,BUSY,ADAM-6050,2026-04-23 06:02:04
78245,K22,8F,K22-8F_3380_烤箱,ALARM,ADAM-6050,2026-04-23 06:09:24
78246,K22,8F,K22-8F_3380_烤箱,BUSY,ADAM-6050,2026-04-23 06:10:16
78247,K21,8F,K21-8F_3380_烤箱乾燥室,BUSY,ADAM-6050,2026-04-23 07:30:00
78248,K21,8F,K21-8F_3380_烤箱Loader,BUSY,ADAM-6050,2026-04-23 07:30:00
78249,K22,8F,K22-8F_3380_烤箱SAA入料機構,BUSY,ADAM-6050,2026-04-23 07:30:00
78250,K21,8F,K21-8F_3390_A58,BUSY,ADAM-6050,2026-04-23 07:30:00
78251,K21,8F,K21-8F_3390克雷爾流道,BUSY,ADAM-6050,2026-04-23 07:30:00
78252,K21,8F,K21-8F_3390_A07克雷爾流道,BUSY,ADAM-6050,2026-04-23 07:30:00
78253,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-23 07:30:00
78254,K22,8F,K22-8F_3390_流道台車,BUSY,ADAM-6050,2026-04-23 07:30:00
78255,K21,8F,K21-8F_3390_A58克雷爾流道,BUSY,ADAM-6050,2026-04-23 07:30:00
78256,K21,8F,K21-8F_3380_烤箱手臂,BUSY,ADAM-6050,2026-04-23 07:30:00
78257,K22,8F,K22-8F_3380_烤箱乾燥室_入,BUSY,ADAM-6050,2026-04-23 07:30:00
78258,K21,8F,K21-8F_3390_A07,BUSY,ADAM-6050,2026-04-23 07:30:00
78259,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-23 07:30:00
78260,K22,8F,K22-8F_3380_烤箱,BUSY,ADAM-6050,2026-04-23 07:30:01
78261,K22,8F,K22-8F_3380_烤箱Loader,BUSY,ADAM-6050,2026-04-23 07:30:01
78262,K21,8F,K21-8F_3390_A58克雷爾流道,ALARM,ADAM-6050,2026-04-23 08:41:58
78263,K21,8F,K21-8F_3390_A58,ALARM,ADAM-6050,2026-04-23 08:42:00
78264,K21,8F,K21-8F_3390_A58,BUSY,ADAM-6050,2026-04-23 08:44:43
78265,K21,8F,K21-8F_3390_A58克雷爾流道,BUSY,ADAM-6050,2026-04-23 08:45:42
78266,K21,8F,K21-8F_3390_A58克雷爾流道,ALARM,ADAM-6050,2026-04-23 08:45:57
78267,K21,8F,K21-8F_3390_A58,ALARM,ADAM-6050,2026-04-23 08:45:58
78268,K21,8F,K21-8F_3390_A58,BUSY,ADAM-6050,2026-04-23 08:48:46
78269,K21,8F,K21-8F_3390_A58克雷爾流道,BUSY,ADAM-6050,2026-04-23 08:48:47
78270,K22,8F,K22_8F_3390_A53,BUSY,ADAM-6050,2026-04-23 08:54:48
78271,K21,8F,K21-8F_3390_A58克雷爾流道,ALARM,ADAM-6050,2026-04-23 08:57:04
78272,K21,8F,K21-8F_3390_A58,ALARM,ADAM-6050,2026-04-23 08:58:43
78273,K21,8F,K21-8F_3390_A58,BUSY,ADAM-6050,2026-04-23 09:13:13
78274,K21,8F,K21-8F_3390_A58克雷爾流道,BUSY,ADAM-6050,2026-04-23 09:14:12
78275,K21,8F,K21-8F_3380_烤箱Loader,ALARM,ADAM-6050,2026-04-23 09:21:53
78276,K21,8F,K21-8F_3380_烤箱手臂,ALARM,ADAM-6050,2026-04-23 09:22:35
78277,K21,8F,K21-8F_3380_烤箱Loader,BUSY,ADAM-6050,2026-04-23 09:25:34
78278,K21,8F,K21-8F_3380_烤箱手臂,BUSY,ADAM-6050,2026-04-23 09:26:03
78279,K21,8F,K21-8F_3390_A58克雷爾流道,ALARM,ADAM-6050,2026-04-23 09:30:16
78280,K21,8F,K21-8F_3390_A58,ALARM,ADAM-6050,2026-04-23 09:30:17
78281,K21,8F,K21-8F_3390_A58,BUSY,ADAM-6050,2026-04-23 09:42:52
78282,K21,8F,K21-8F_3390_A58克雷爾流道,BUSY,ADAM-6050,2026-04-23 09:42:58
78283,K21,8F,K21-8F_3390_A58,ALARM,ADAM-6050,2026-04-23 09:44:19
78284,K21,8F,K21-8F_3390_A58,BUSY,ADAM-6050,2026-04-23 09:44:23
78285,K21,8F,K21-8F_3390_A58,ALARM,ADAM-6050,2026-04-23 09:44:39
78286,K21,8F,K21-8F_3390_A58克雷爾流道,ALARM,ADAM-6050,2026-04-23 09:44:39
78287,K21,8F,K21-8F_3390_A58,BUSY,ADAM-6050,2026-04-23 09:57:14
78288,K21,8F,K21-8F_3390_A58克雷爾流道,BUSY,ADAM-6050,2026-04-23 09:57:31
78289,K21,8F,K21-8F_3380_烤箱Loader,ALARM,ADAM-6050,2026-04-23 10:03:11
78290,K21,8F,K21-8F_3380_烤箱手臂,ALARM,ADAM-6050,2026-04-23 10:06:28
78291,K21,8F,K21-8F_3380_烤箱Loader,BUSY,ADAM-6050,2026-04-23 10:07:48
78292,K21,8F,K21-8F_3380_烤箱手臂,BUSY,ADAM-6050,2026-04-23 10:08:19
78293,K22,8F,K22-8F_3380_烤箱,ALARM,ADAM-6050,2026-04-23 10:15:13
78294,K22,8F,K22-8F_3380_烤箱Loader,ALARM,ADAM-6050,2026-04-23 10:17:09
78295,K22,8F,K22-8F_3380_烤箱Loader,BUSY,ADAM-6050,2026-04-23 10:19:20
78296,K22,8F,K22-8F_3380_烤箱,BUSY,ADAM-6050,2026-04-23 10:19:55
78297,K21,8F,K21-8F_3390_A58,ALARM,ADAM-6050,2026-04-23 10:22:05
78298,K21,8F,K21-8F_3390_A58克雷爾流道,ALARM,ADAM-6050,2026-04-23 10:22:05
78299,K21,8F,K21-8F_3390_A58,BUSY,ADAM-6050,2026-04-23 10:42:17
78300,K21,8F,K21-8F_3390_A58克雷爾流道,BUSY,ADAM-6050,2026-04-23 10:42:37
78301,K21,8F,K21-8F_3380_烤箱Loader,ALARM,ADAM-6050,2026-04-23 10:49:30
78302,K21,8F,K21-8F_3380_烤箱手臂,BUSY,ADAM-6050,2026-04-23 10:55:31
78303,K21,8F,K21-8F_3380_烤箱Loader,ALARM,ADAM-6050,2026-04-23 10:55:32
78304,K21,8F,K21-8F_3380_烤箱乾燥室,BUSY,ADAM-6050,2026-04-23 10:55:32
78305,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-23 10:55:33
78306,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-23 10:55:33
78307,K21,8F,K21-8F_3390_A58克雷爾流道,BUSY,ADAM-6050,2026-04-23 10:55:34
78308,K21,8F,K21-8F_3390_A07克雷爾流道,BUSY,ADAM-6050,2026-04-23 10:55:34
78309,K21,8F,K21-8F_3390克雷爾流道,BUSY,ADAM-6050,2026-04-23 10:55:35
78310,K21,8F,K21-8F_3390_A07,BUSY,ADAM-6050,2026-04-23 10:55:35
78311,K21,8F,K21-8F_3390_A58,BUSY,ADAM-6050,2026-04-23 10:55:36
78312,K21,8F,K21-8F_3380_烤箱Loader,BUSY,ADAM-6050,2026-04-23 11:49:33
78313,K22,8F,K22-8F_3380_烤箱,ALARM,ADAM-6050,2026-04-23 12:13:09
78314,K22,8F,K22-8F_3380_烤箱,BUSY,ADAM-6050,2026-04-23 12:14:26
78315,K22,8F,K22-8F_3380_烤箱,ALARM,ADAM-6050,2026-04-23 12:49:17
78316,K22,8F,K22-8F_3380_烤箱Loader,ALARM,ADAM-6050,2026-04-23 12:51:13
78317,K21,8F,K21-8F_3380_烤箱手臂,ALARM,ADAM-6050,2026-04-23 12:53:09
78318,K22,8F,K22-8F_3380_烤箱,BUSY,ADAM-6050,2026-04-23 12:53:18
78319,K22,8F,K22-8F_3380_烤箱Loader,BUSY,ADAM-6050,2026-04-23 12:53:29
78320,K21,8F,K21-8F_3380_烤箱手臂,BUSY,ADAM-6050,2026-04-23 12:54:43
78321,K21,8F,K21-8F_3390_A07,ALARM,ADAM-6050,2026-04-23 13:06:16
78322,K21,8F,K21-8F_3390_A07,BUSY,ADAM-6050,2026-04-23 13:06:38
78323,K22,8F,K22-8F_3380_烤箱,ALARM,ADAM-6050,2026-04-23 13:16:29
78324,K22,8F,K22-8F_3380_烤箱,BUSY,ADAM-6050,2026-04-23 13:18:16
78325,K22,8F,K22-8F_3380_烤箱Loader,ALARM,ADAM-6050,2026-04-23 13:47:05
78326,K22,8F,K22-8F_3380_烤箱Loader,BUSY,ADAM-6050,2026-04-23 13:47:23
78327,K22,8F,K22-8F_3380_烤箱Loader,ALARM,ADAM-6050,2026-04-23 13:54:00
78328,K22,8F,K22-8F_3380_烤箱Loader,BUSY,ADAM-6050,2026-04-23 13:54:06
78329,K22,8F,K22-8F_3380_烤箱Loader,ALARM,ADAM-6050,2026-04-23 13:55:26
78330,K22,8F,K22-8F_3380_烤箱Loader,BUSY,ADAM-6050,2026-04-23 13:55:28
78331,K22,8F,K22-8F_3380_烤箱,ALARM,ADAM-6050,2026-04-23 14:24:58
78332,K22,8F,K22-8F_3380_烤箱,BUSY,ADAM-6050,2026-04-23 14:26:06
78333,K22,8F,K22-8F_3380_烤箱,ALARM,ADAM-6050,2026-04-23 15:11:15
78334,K22,8F,K22-8F_3380_烤箱,BUSY,ADAM-6050,2026-04-23 15:14:22
78335,K22,8F,K22-8F_3380_烤箱,ALARM,ADAM-6050,2026-04-23 15:57:45
78336,K22,8F,K22-8F_3380_烤箱,BUSY,ADAM-6050,2026-04-23 15:58:06
78337,K22,8F,K22-8F_3380_烤箱Loader,ALARM,ADAM-6050,2026-04-23 17:08:59
78338,K22,8F,K22-8F_3380_烤箱Loader,BUSY,ADAM-6050,2026-04-23 17:09:36
78339,K21,8F,K21-8F_3380_烤箱Loader,ALARM,ADAM-6050,2026-04-23 17:48:17
78340,K21,8F,K21-8F_3380_烤箱Loader,BUSY,ADAM-6050,2026-04-23 17:53:13
78341,K22,8F,K22-8F_3380_烤箱Loader,ALARM,ADAM-6050,2026-04-23 17:58:57
78342,K22,8F,K22-8F_3380_烤箱,ALARM,ADAM-6050,2026-04-23 18:00:35
78343,K22,8F,K22-8F_3380_烤箱Loader,BUSY,ADAM-6050,2026-04-23 18:01:25
78344,K22,8F,K22-8F_3380_烤箱,BUSY,ADAM-6050,2026-04-23 18:01:52
78345,K21,8F,K21-8F_3390_A58克雷爾流道,ALARM,ADAM-6050,2026-04-23 19:03:45
78346,K21,8F,K21-8F_3390_A58克雷爾流道,BUSY,ADAM-6050,2026-04-23 19:03:58
78347,K21,8F,K21-8F_3380_烤箱手臂,ALARM,ADAM-6050,2026-04-23 19:08:32
78348,K21,8F,K21-8F_3380_烤箱手臂,BUSY,ADAM-6050,2026-04-23 19:09:02
78349,K21,8F,K21-8F_3380_烤箱手臂,ALARM,ADAM-6050,2026-04-23 19:16:13
78350,K21,8F,K21-8F_3380_烤箱手臂,BUSY,ADAM-6050,2026-04-23 19:25:30
78351,K22,8F,K22-8F_3390_流道台車,ALARM,ADAM-6050,2026-04-23 19:27:18
78352,K21,8F,K21-8F_3380_烤箱手臂,ALARM,ADAM-6050,2026-04-23 19:29:25
78353,K22,8F,K22_8F_3390_A53,BUSY,ADAM-6050,2026-04-23 19:30:00
78354,K22,8F,K22-8F_3380_烤箱,BUSY,ADAM-6050,2026-04-23 19:30:00
78355,K21,8F,K21-8F_3380_烤箱乾燥室,BUSY,ADAM-6050,2026-04-23 19:30:00
78356,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-23 19:30:00
78357,K21,8F,K21-8F_3390_A58克雷爾流道,BUSY,ADAM-6050,2026-04-23 19:30:00
78358,K21,8F,K21-8F_3390_A58,BUSY,ADAM-6050,2026-04-23 19:30:00
78359,K22,8F,K22-8F_3380_烤箱SAA入料機構,BUSY,ADAM-6050,2026-04-23 19:30:00
78360,K21,8F,K21-8F_3390克雷爾流道,BUSY,ADAM-6050,2026-04-23 19:30:00
78361,K21,8F,K21-8F_3380_烤箱手臂,ALARM,ADAM-6050,2026-04-23 19:30:00
78362,K21,8F,K21-8F_3380_烤箱Loader,BUSY,ADAM-6050,2026-04-23 19:30:00
78363,K21,8F,K21-8F_3390_A07克雷爾流道,BUSY,ADAM-6050,2026-04-23 19:30:00
78364,K21,8F,K21-8F_3390_A07,BUSY,ADAM-6050,2026-04-23 19:30:00
78365,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-23 19:30:00
78366,K22,8F,K22-8F_3380_烤箱Loader,BUSY,ADAM-6050,2026-04-23 19:30:01
78367,K22,8F,K22-8F_3390_流道台車,ALARM,ADAM-6050,2026-04-23 19:30:01
78368,K22,8F,K22-8F_3380_烤箱乾燥室_入,BUSY,ADAM-6050,2026-04-23 19:30:01
78369,K22,8F,K22-8F_3390_流道台車,BUSY,ADAM-6050,2026-04-23 19:55:24
78370,K21,8F,K21-8F_3380_烤箱Loader,ALARM,ADAM-6050,2026-04-23 20:09:36
78371,K21,8F,K21-8F_3380_烤箱Loader,BUSY,ADAM-6050,2026-04-23 20:10:26
78372,K21,8F,K21-8F_3380_烤箱Loader,ALARM,ADAM-6050,2026-04-23 20:12:34
78373,K21,8F,K21-8F_3380_烤箱Loader,BUSY,ADAM-6050,2026-04-23 20:12:50
78374,K21,8F,K21-8F_3380_烤箱手臂,BUSY,ADAM-6050,2026-04-23 20:15:28
78375,K22,8F,K22-8F_3390_流道台車,ALARM,ADAM-6050,2026-04-23 20:16:19
78376,K22,8F,K22-8F_3390_流道台車,BUSY,ADAM-6050,2026-04-23 20:16:35
78377,K21,8F,K21-8F_3380_烤箱Loader,ALARM,ADAM-6050,2026-04-23 20:45:06
78378,K21,8F,K21-8F_3380_烤箱Loader,BUSY,ADAM-6050,2026-04-23 20:45:37
78379,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-23 21:03:59
78380,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-23 21:04:00
78381,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-23 21:04:28
78382,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-23 21:05:00
78383,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-23 21:05:32
78384,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-23 21:06:05
78385,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-23 21:06:36
78386,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-23 21:07:09
78387,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-23 21:07:41
78388,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-23 21:08:13
78389,K22,8F,K22-8F_3380_烤箱,ALARM,ADAM-6050,2026-04-23 21:08:15
78390,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-23 21:08:44
78391,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-23 21:09:17
78392,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-23 21:09:49
78393,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-23 21:10:22
78394,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-23 21:10:53
78395,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-23 21:11:02
78396,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-23 21:11:33
78397,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-23 21:12:04
78398,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-23 21:12:37
78399,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-23 21:13:11
78400,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-23 21:13:42
78401,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-23 21:14:16
78402,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-23 21:14:49
78403,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-23 21:15:22
78404,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-23 21:15:55
78405,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-23 21:16:29
78406,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-23 21:17:00
78407,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-23 21:17:31
78408,K21,8F,K21-8F_3390_A0506克雷爾流道,ALARM,ADAM-6050,2026-04-23 21:18:04
78409,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-23 21:18:36
